PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,22000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231205,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,22000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231206,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,22000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231207,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,22000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231208,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,21300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231211,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,21300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231212,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,21300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231213,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,20000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231214,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231215,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231218,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,18600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231219,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,18600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240103065948
20231220,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,18600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240104065906
20231221,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240105065912
20231222,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240106065856
20231226,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240110065931
20231227,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240111065935
20231228,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240112065929
20231229,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240113065914
20240102,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,19300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240117065900
20240103,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,18300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240118065914
20240104,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240119065906
20240105,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240120065927
20240108,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240123065913
20240109,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240124065912
20240110,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240125065917
20240111,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240126065910
20240115,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,17300,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240130065928
20240116,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240131065939
20240117,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240201065942
20240118,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240202065931
20240119,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240203065943
20240122,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240206065935
20240123,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240207065925
20240124,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240208065918
20240125,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240209065927
20240126,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240210065928
20240129,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240213065937
20240130,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240214065934
20240131,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240215065950
20240201,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240216065942
20240202,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240217065957
20240205,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240220065942
20240206,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240221112510
20240207,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240222065940
20240208,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240223065943
20240213,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240228065936
20240214,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240229065935
20240215,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240301070020
20240216,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240302065953
20240219,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240305065952
20240220,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240306065941
20240221,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240307065956
20240222,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,15600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240308065948
20240223,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240309065947
20240226,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240312070022
20240227,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240313065944
20240228,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240314065945
20240229,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240318011344
20240304,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240319070511
20240305,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240320070501
20240306,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240321070453
20240307,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240322070436
20240308,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240323070536
20240311,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240326070457
20240312,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240327070513
20240313,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240328070517
20240314,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240329070517
20240315,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240330070516
20240318,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240402070508
20240319,79,250112,역전,25,대전,2501,대전,644,굴,0,굴,1,소매,4,상품,14600,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240403070538
