PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,24980,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231205,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,37470,15,kg,15.0,kg,10.0,개,10.0,개,Y,20240102062408
20231206,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,37470,15,kg,15.0,kg,10.0,개,10.0,개,Y,20240102062408
20231207,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231208,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231211,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231212,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231213,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231214,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231215,391,321411,A-유통,32,강원,3214,강릉,412,배,1,신고,1,소매,4,상품,44970,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
