PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20240711,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,20000,15,kg,4.0,kg,10.0,개,N,20240726070603
20240712,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,19800,15,kg,4.0,kg,10.0,개,N,20240730040122
20240715,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,26800,15,kg,4.0,kg,10.0,개,N,20240730080622
20240716,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,24800,15,kg,4.0,kg,10.0,개,N,20240731120707
20240717,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,23800,15,kg,4.0,kg,10.0,개,N,20240801120632
20240718,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,23800,15,kg,4.0,kg,10.0,개,N,20240802120654
20240719,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,23800,15,kg,4.0,kg,10.0,개,N,20240805014641
20240722,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,21000,15,kg,4.0,kg,10.0,개,N,20240806060616
20240723,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,20800,15,kg,4.0,kg,10.0,개,N,20240807110629
20240724,2,110211,가락도매,11,서울,1101,서울,413,복숭아,1,백도,2,도매,4,상품,20800,15,kg,4.0,kg,10.0,개,N,20240808120630
