PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20240812,107,370401,E-유통,37,경북,3711,포항,241,건고추,1,햇산화건,1,소매,4,상품,15600,600,g,30.0,kg,600.0,g,Y,20240827104705
20240813,107,370401,E-유통,37,경북,3711,포항,241,건고추,1,햇산화건,1,소매,4,상품,15600,600,g,30.0,kg,600.0,g,Y,20240828114654
20240814,107,370401,E-유통,37,경북,3711,포항,241,건고추,1,햇산화건,1,소매,4,상품,15600,600,g,30.0,kg,600.0,g,Y,20240829104636
