PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231208,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231211,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231212,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231213,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231214,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231215,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231218,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240102062408
20231219,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240103065948
20231220,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240104065906
20231221,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240105065912
20231222,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240106065856
20231226,387,270101,C-유통,27,세종,2701,세종,411,사과,5,후지,1,소매,4,상품,31800,15,kg,10.0,kg,10.0,개,10.0,개,N,20240110065931
