PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,29500,,,,,10.0,kg,,,N,20240102062408
20231204,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,58000,80,kg,20.0,kg,20.0,kg,10.0,kg,N,20240102062408
20231205,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,29500,,,,,10.0,kg,,,N,20240102062408
20231205,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,58000,80,kg,20.0,kg,20.0,kg,10.0,kg,N,20240102062408
20231206,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,29500,,,,,10.0,kg,,,N,20240102062408
20231206,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,58000,80,kg,20.0,kg,20.0,kg,10.0,kg,N,20240102062408
20231207,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231207,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231208,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231208,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231211,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231211,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231212,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231212,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231213,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231213,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231214,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231214,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231215,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231215,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231218,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231218,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240102062408
20231219,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240103065948
20231219,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240103065948
20231220,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240104065906
20231220,764,260402,B-유통,26,울산,2601,울산,111,쌀,1,20kg,1,소매,4,상품,57500,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240104065906
20231221,764,260402,B-유통,26,울산,2601,울산,111,쌀,10,10kg,1,소매,4,상품,28900,,,,,10.0,kg,,,Y,20240105065912
