PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20250224,848,900040,M'-유통,11,서울,1101,서울,652,천일염,0,천일염,1,소매,4,상품,4980,5.0,kg,Y,20250311113200
20250225,848,900040,M'-유통,11,서울,1101,서울,652,천일염,0,천일염,1,소매,4,상품,4980,5.0,kg,Y,20250312113227
20250226,848,900040,M'-유통,11,서울,1101,서울,652,천일염,0,천일염,1,소매,4,상품,4980,5.0,kg,Y,20250313033205
20250227,848,900040,M'-유통,11,서울,1101,서울,652,천일염,0,천일염,1,소매,4,상품,4980,5.0,kg,Y,20250314113156
20250228,848,900040,M'-유통,11,서울,1101,서울,652,천일염,0,천일염,1,소매,4,상품,4980,5.0,kg,Y,20250317123223
