PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231205,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231206,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231207,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231208,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231211,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231212,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,25000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231219,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,23000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240103065948
20231220,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,23000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240104065906
20231221,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,23000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240105065912
20231222,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,23000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240106065856
20231226,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240110065931
20231227,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240111065935
20231228,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240112065929
20231229,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240113065914
20240102,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,22910,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240117065900
20240103,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,27080,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240118065914
20240104,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240119065906
20240105,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240120065927
20240108,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240123065913
20240109,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240124065912
20240110,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240125065917
20240111,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240126065910
20240115,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240130065928
20240116,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240131065939
20240117,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240201065942
20240118,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,26330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240202065931
20240119,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19660,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240203065943
20240122,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240206065935
20240123,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240207065925
20240124,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240208065918
20240125,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240209065927
20240126,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240210065928
20240129,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240213065937
20240130,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240214065934
20240131,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240215065950
20240201,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240216065942
20240202,98,330401,B-蜡烹,33,面合,3311,没林,644,奔,0,奔,1,家概,4,惑前,19330,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240217065957
