PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231205,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231206,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231207,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231208,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231211,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231212,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231213,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231214,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231215,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231218,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240102062408
20231219,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4000,1.0,kg,N,20240103065948
20231220,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4330,1.0,kg,N,20240104065906
20231221,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4660,1.0,kg,N,20240105065912
20231222,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240106065856
20231226,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240110065931
20231227,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240111065935
20231228,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240112065929
20231229,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240113065914
20240102,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240117065900
20240103,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240118065914
20240104,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,5000,1.0,kg,N,20240119065906
20241107,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241122111543
20241108,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241125020105
20241111,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241126111557
20241112,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241127111600
20241113,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241128111608
20241114,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241129121603
20241115,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241202123051
20241118,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241203114550
20241119,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241204124556
20241120,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241205114603
20241121,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241209063105
20241122,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241209034714
20241125,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4250,1.0,kg,N,20241210024617
20241126,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241211124610
20241127,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241212114550
20241128,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241213104553
20241129,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241216123040
20241202,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241217111607
20241203,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4400,1.0,kg,N,20241218121554
20241204,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4600,1.0,kg,N,20241219114626
20241205,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4600,1.0,kg,N,20241224020109
20241209,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4600,1.0,kg,N,20241224111605
20241210,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4600,1.0,kg,N,20241226013055
20241211,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4600,1.0,kg,N,20241226111605
20241212,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20241227111549
20241213,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20241230030114
20241216,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20241231114609
20241217,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250102054558
20241218,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250102104639
20241219,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250107010100
20241220,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250106041607
20241223,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250107110049
20241224,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250108110121
20241226,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250110110104
20241227,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4350,1.0,kg,N,20250113054627
20241230,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250114110112
20241231,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250115110112
20250102,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250117103113
20250103,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250120124620
20250106,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250121104607
20250107,50,210022,부전,21,부산,2100,부산,216,갓,0,갓,1,소매,4,상품,4450,1.0,kg,N,20250122104604
