PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231205,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231206,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231207,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231208,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231211,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231212,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231213,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231214,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231215,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231218,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240102062408
20231219,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240103065948
20231220,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240104065906
20231221,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,28560,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240105065912
20231222,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240106065856
20231226,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240110065931
20231227,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240111065935
20231228,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,31920,1,kg,1.0,kg,1.0,kg,1.0,kg,Y,20240112065929
20231229,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240113065914
20240102,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240117065900
20240103,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240118065914
20240104,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240119065906
20240105,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240120065927
20240108,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240123065913
20240109,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240124065912
20240110,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240125065917
20240111,102,350401,C-蜡烹,35,傈合,3511,傈林,644,奔,0,奔,1,家概,4,惑前,25800,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240126065910
