PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,26000,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231204,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,46000,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231204,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,42000,,,10.0,kg,100.0,g,,,N,20240102062408
20231204,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,41200,,,10.0,kg,100.0,g,,,N,20240102062408
20231205,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,46500,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231205,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,24500,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231205,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,47700,,,10.0,kg,100.0,g,,,N,20240102062408
20231205,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,54200,,,10.0,kg,100.0,g,,,N,20240102062408
20231206,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,54200,,,10.0,kg,100.0,g,,,N,20240102062408
20231206,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,43700,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231206,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,24500,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231206,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,47700,,,10.0,kg,100.0,g,,,N,20240102062408
20231207,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,55700,,,10.0,kg,100.0,g,,,N,20240102062408
20231207,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,44700,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231207,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,26500,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231207,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,47500,,,10.0,kg,100.0,g,,,N,20240102062408
20231208,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,47000,,,10.0,kg,100.0,g,,,N,20240102062408
20231208,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,43000,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231208,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,51200,,,10.0,kg,100.0,g,,,N,20240102062408
20231208,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,25000,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231211,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,51200,,,10.0,kg,100.0,g,,,N,20240102062408
20231211,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,39700,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231211,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,25000,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231211,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,47000,,,10.0,kg,100.0,g,,,N,20240102062408
20231212,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,44000,,,10.0,kg,100.0,g,,,N,20240102062408
20231212,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,38500,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231212,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,45000,,,10.0,kg,100.0,g,,,N,20240102062408
20231212,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,25000,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231213,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,47200,,,10.0,kg,100.0,g,,,N,20240102062408
20231213,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,39700,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231213,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,23700,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231213,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,46000,,,10.0,kg,100.0,g,,,N,20240102062408
20231214,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,36700,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231214,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,22500,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231214,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,44500,,,10.0,kg,100.0,g,,,N,20240102062408
20231214,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,42700,,,10.0,kg,100.0,g,,,N,20240102062408
20231215,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,23200,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231215,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,39200,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231215,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,38500,,,10.0,kg,100.0,g,,,N,20240102062408
20231215,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,49500,,,10.0,kg,100.0,g,,,N,20240102062408
20231218,2,110211,가락도매,11,서울,1101,서울,242,풋고추,3,청양고추,2,도매,4,상품,73200,,,10.0,kg,100.0,g,,,N,20240102062408
20231218,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,38500,,,10.0,kg,100.0,g,,,N,20240102062408
20231218,2,110211,가락도매,11,서울,1101,서울,242,풋고추,0,풋고추(녹광 등),2,도매,4,상품,39200,1,kg,10.0,kg,100.0,g,100.0,g,N,20240102062408
20231218,2,110211,가락도매,11,서울,1101,서울,242,풋고추,2,꽈리고추,2,도매,4,상품,23200,,,4.0,kg,100.0,g,100.0,g,N,20240102062408
20231219,2,110211,가락도매,11,서울,1101,서울,242,풋고추,4,오이맛고추,2,도매,4,상품,39200,,,10.0,kg,100.0,g,,,N,20240103065948
