PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5250,1.0,kg,N,20240102062408
20231205,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5250,1.0,kg,N,20240102062408
20231206,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5750,1.0,kg,N,20240102062408
20231207,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5750,1.0,kg,N,20240102062408
20231208,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20240102062408
20231211,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231212,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231213,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231214,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231215,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231218,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240102062408
20231219,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240103065948
20231220,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240104065906
20231221,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240105065912
20231222,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240106065856
20231226,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240110065931
20231227,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,7000,1.0,kg,N,20240111065935
20241118,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4390,1.0,kg,N,20241203114550
20241119,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4390,1.0,kg,N,20241204124556
20241120,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4390,1.0,kg,N,20241205114603
20241121,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4390,1.0,kg,N,20241209063105
20241122,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4390,1.0,kg,N,20241209034714
20241125,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4430,1.0,kg,N,20241210024617
20241126,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4430,1.0,kg,N,20241211124610
20241127,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4430,1.0,kg,N,20241212114550
20241128,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4760,1.0,kg,N,20241213104553
20241129,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4430,1.0,kg,N,20241216123040
20241202,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5380,1.0,kg,N,20241217111607
20241203,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5300,1.0,kg,N,20241218121554
20241204,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5250,1.0,kg,N,20241219114626
20241205,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5250,1.0,kg,N,20241224020109
20241209,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,4910,1.0,kg,N,20241224111605
20241210,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5180,1.0,kg,N,20241226013055
20241211,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5220,1.0,kg,N,20241226111605
20241212,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5220,1.0,kg,N,20241227111549
20241213,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5220,1.0,kg,N,20241230030114
20241216,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5220,1.0,kg,N,20241231114609
20241217,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5220,1.0,kg,N,20250102054558
20241218,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5950,1.0,kg,N,20250102104639
20241219,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5950,1.0,kg,N,20250107010100
20241220,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5950,1.0,kg,N,20250106041607
20241223,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,5950,1.0,kg,N,20250107110049
20241224,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250108110121
20241226,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6860,1.0,kg,N,20250110110104
20241227,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6860,1.0,kg,N,20250113054627
20241230,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250114110112
20241231,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250115110112
20250102,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250117103113
20250103,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250120124620
20250106,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250121104607
20250107,109,380001,상남,38,경남,3814,창원,216,갓,0,갓,1,소매,4,상품,6500,1.0,kg,N,20250122104604
