PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,19960,15,kg,15.0,kg,10.0,개,10.0,개,Y,20240102062408
20231208,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231211,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231212,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231213,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231214,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231215,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231218,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240102062408
20231219,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240103065948
20231220,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240104065906
20231221,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240105065912
20231222,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240106065856
20231226,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240110065931
20231227,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240111065935
20231228,306,380402,C-유통,38,경남,3814,창원,412,배,1,신고,1,소매,4,상품,31800,15,kg,15.0,kg,10.0,개,10.0,개,N,20240112065929
