PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231213,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231214,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231215,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231218,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240102062408
20231219,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240103065948
20231220,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,19000,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240104065906
20231221,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,18200,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240105065912
20231222,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,18200,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240106065856
20231226,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,18200,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240110065931
20231227,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,18200,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240111065935
20231228,692,1000006,가락소매,11,서울,1101,서울,644,굴,0,굴,1,소매,4,상품,18200,1,kg,1.0,kg,1.0,kg,1.0,kg,N,20240112065929
