PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20250224,847,900039,M-유통,11,서울,1101,서울,650,새우젓,0,새우젓,1,소매,4,상품,10400,1.0,kg,N,20250311113200
20250225,847,900039,M-유통,11,서울,1101,서울,650,새우젓,0,새우젓,1,소매,4,상품,10400,1.0,kg,N,20250312113227
20250226,847,900039,M-유통,11,서울,1101,서울,650,새우젓,0,새우젓,1,소매,4,상품,10400,1.0,kg,N,20250313033205
20250227,847,900039,M-유통,11,서울,1101,서울,650,새우젓,0,새우젓,1,소매,4,상품,10400,1.0,kg,N,20250314113156
20250228,847,900039,M-유통,11,서울,1101,서울,650,새우젓,0,새우젓,1,소매,4,상품,10400,1.0,kg,N,20250317123223
