PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231204,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1390,1,kg,20.0,kg,1.0,개,,,N,20240102062408
20231205,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1390,1,kg,20.0,kg,1.0,개,,,N,20240102062408
20231206,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1390,1,kg,20.0,kg,1.0,개,,,N,20240102062408
20231207,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1490,1,kg,20.0,kg,1.0,개,,,Y,20240102062408
20231208,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1490,1,kg,20.0,kg,1.0,개,,,Y,20240102062408
20231211,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1490,1,kg,20.0,kg,1.0,개,,,Y,20240102062408
20231212,73,240401,A-유통,24,광주,2401,광주,231,무,3,가을,1,소매,4,상품,1490,1,kg,20.0,kg,1.0,개,,,Y,20240102062408
20231214,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1490,1,kg,20.0,kg,1.0,개,,,Y,20240102062408
20240102,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1690,1,kg,20.0,kg,1.0,개,,,N,20240117065900
20240103,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1690,1,kg,20.0,kg,1.0,개,,,Y,20240118065914
20240104,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1690,1,kg,20.0,kg,1.0,개,,,Y,20240119065906
20240105,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1450,1,kg,20.0,kg,1.0,개,,,Y,20240120065927
20240108,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1690,1,kg,20.0,kg,1.0,개,,,Y,20240123065913
20240109,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1790,1,kg,20.0,kg,1.0,개,,,Y,20240124065912
20240110,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1790,1,kg,20.0,kg,1.0,개,,,Y,20240125065917
20240111,73,240401,A-유통,24,광주,2401,광주,231,무,6,월동,1,소매,4,상품,1250,1,kg,20.0,kg,1.0,개,,,Y,20240126065910
